timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,"UserId"
1622138832720,265,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,4,4,null,0,0,0,5183
1622138832720,265,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5183,265,0,0,5183
1622138832782,267,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,4,4,null,0,0,0,5184
1622138832782,267,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5184,267,0,0,5184
1622138832847,262,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,4,4,null,0,0,0,5185
1622138832847,262,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5185,262,0,0,5185
1622138832917,267,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,4,4,null,0,0,0,5186
1622138832917,267,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5186,266,0,0,5186
1622138832986,263,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,1,0,5187
1622138832986,263,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5187,263,0,0,5187
1622138833049,290,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,0,0,5188
1622138833049,290,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5188,290,0,0,5188
1622138833110,269,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,0,0,5189
1622138833110,269,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5189,269,0,0,5189
1622138833184,267,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,0,0,5190
1622138833184,267,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5190,267,0,0,5190
1622138833250,274,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,0,0,5192
